진료년도,상별구분,시도,시군구,성별,연령구분,환자수,입내원일수,요양급여비용
2022,조울증,경기,광주시,여,40~49세,30,230,15017070
2022,조울증,경기,광주시,여,50~59세,20,139,7842510
2022,조울증,경기,광주시,여,60~69세,17,116,6105510
2022,조울증,경기,광주시,여,70~79세,17,386,31641660
2022,조울증,경기,광주시,여,80~89세,20,155,7785310
2022,조울증,경기,광주시,여,90~99세,0,0,0
2022,조울증,경기,광주시,여,100세 이상,0,0,0
2022,조울증,경기,양주시,남,0~9세,0,0,0
2022,조울증,경기,양주시,남,10~19세,0,0,0
2022,조울증,경기,양주시,남,20~29세,0,0,0
2022,조울증,경기,양주시,남,30~39세,0,0,0
2022,조울증,경기,양주시,남,40~49세,0,0,0
2022,조울증,경기,양주시,남,50~59세,0,0,0
2022,조울증,경기,양주시,남,60~69세,14,66,2715150
2022,조울증,경기,양주시,남,70~79세,15,44,661390
2022,조울증,경기,양주시,남,80~89세,27,145,888300
2022,조울증,경기,양주시,남,90~99세,10,44,174050
2022,조울증,경기,양주시,남,100세 이상,0,0,0
2022,조울증,경기,양주시,여,0~9세,0,0,0
2022,조울증,경기,양주시,여,10~19세,0,0,0
2022,조울증,경기,양주시,여,20~29세,12,80,6222960
2022,조울증,경기,양주시,여,30~39세,10,235,16262540
2022,조울증,경기,양주시,여,40~49세,0,0,0
2022,조울증,경기,양주시,여,50~59세,11,88,4850190
2022,조울증,경기,양주시,여,60~69세,16,393,33473020
2022,조울증,경기,양주시,여,70~79세,16,397,31639380
2022,조울증,경기,양주시,여,80~89세,74,385,7354510
2022,조울증,경기,양주시,여,90~99세,33,159,751980
2022,조울증,경기,양주시,여,100세 이상,0,0,0
2022,조울증,경기,포천시,남,0~9세,0,0,0
2022,조울증,경기,포천시,남,10~19세,0,0,0
2022,조울증,경기,포천시,남,20~29세,12,574,51249500
2022,조울증,경기,포천시,남,30~39세,0,0,0
2022,조울증,경기,포천시,남,40~49세,0,0,0
2022,조울증,경기,포천시,남,50~59세,13,99,6971920
2022,조울증,경기,포천시,남,60~69세,0,0,0
2022,조울증,경기,포천시,남,70~79세,0,0,0
2022,조울증,경기,포천시,남,80~89세,13,177,14024300
2022,조울증,경기,포천시,남,90~99세,0,0,0
2022,조울증,경기,포천시,남,100세 이상,0,0,0
2022,조울증,경기,포천시,여,0~9세,0,0,0
2022,조울증,경기,포천시,여,10~19세,0,0,0
2022,조울증,경기,포천시,여,20~29세,0,0,0
2022,조울증,경기,포천시,여,30~39세,11,230,21383390
2022,조울증,경기,포천시,여,40~49세,14,124,9202800
2022,조울증,경기,포천시,여,50~59세,12,292,23739400
2022,조울증,경기,포천시,여,60~69세,0,0,0
2022,조울증,경기,포천시,여,70~79세,0,0,0
2022,조울증,경기,포천시,여,80~89세,18,394,30888480
2022,조울증,경기,포천시,여,90~99세,0,0,0
2022,조울증,경기,포천시,여,100세 이상,0,0,0
2022,조울증,경기,여주시,남,0~9세,0,0,0
2022,조울증,경기,여주시,남,10~19세,0,0,0
2022,조울증,경기,여주시,남,20~29세,17,200,10791020
2022,조울증,경기,여주시,남,30~39세,17,174,10325870
2022,조울증,경기,여주시,남,40~49세,13,173,12783720
2022,조울증,경기,여주시,남,50~59세,13,171,10742350
2022,조울증,경기,여주시,남,60~69세,22,175,8905810
2022,조울증,경기,여주시,남,70~79세,0,0,0
2022,조울증,경기,여주시,남,80~89세,0,0,0
2022,조울증,경기,여주시,남,90~99세,0,0,0
2022,조울증,경기,여주시,남,100세 이상,0,0,0
2022,조울증,경기,여주시,여,0~9세,0,0,0
2022,조울증,경기,여주시,여,10~19세,16,69,2642440
2022,조울증,경기,여주시,여,20~29세,27,212,11401790
2022,조울증,경기,여주시,여,30~39세,19,216,9354460
2022,조울증,경기,여주시,여,40~49세,22,262,14151990
2022,조울증,경기,여주시,여,50~59세,25,440,24628590
2022,조울증,경기,여주시,여,60~69세,17,172,9055050
2022,조울증,경기,여주시,여,70~79세,16,48,1472130
2022,조울증,경기,여주시,여,80~89세,11,138,9040820
2022,조울증,경기,여주시,여,90~99세,11,39,537860
2022,조울증,경기,여주시,여,100세 이상,0,0,0
2022,조울증,강원,고성군,남,0~9세,0,0,0
2022,조울증,강원,고성군,남,10~19세,0,0,0
2022,조울증,강원,고성군,남,20~29세,0,0,0
2022,조울증,강원,고성군,남,30~39세,0,0,0
2022,조울증,강원,고성군,남,40~49세,0,0,0
2022,조울증,강원,고성군,남,50~59세,0,0,0
2022,조울증,강원,고성군,남,60~69세,0,0,0
2022,조울증,강원,고성군,남,70~79세,0,0,0
2022,조울증,강원,고성군,남,80~89세,0,0,0
2022,조울증,강원,고성군,남,90~99세,0,0,0
2022,조울증,강원,고성군,남,100세 이상,0,0,0
2022,조울증,강원,고성군,여,0~9세,0,0,0
2022,조울증,강원,고성군,여,10~19세,0,0,0
2022,조울증,강원,고성군,여,20~29세,0,0,0
2022,조울증,강원,고성군,여,30~39세,0,0,0
2022,조울증,강원,고성군,여,40~49세,0,0,0
2022,조울증,강원,고성군,여,50~59세,0,0,0
2022,조울증,강원,고성군,여,60~69세,0,0,0
2022,조울증,강원,고성군,여,70~79세,0,0,0
2022,조울증,강원,고성군,여,80~89세,0,0,0
2022,조울증,강원,고성군,여,90~99세,0,0,0
2022,조울증,강원,고성군,여,100세 이상,0,0,0
2022,조울증,강원,양구군,남,0~9세,0,0,0
2022,조울증,강원,양구군,남,10~19세,0,0,0
2022,조울증,강원,양구군,남,20~29세,0,0,0
2022,조울증,강원,양구군,남,30~39세,0,0,0
2022,조울증,강원,양구군,남,40~49세,0,0,0
2022,조울증,강원,양구군,남,50~59세,0,0,0
2022,조울증,강원,양구군,남,60~69세,0,0,0
2022,조울증,강원,양구군,남,70~79세,0,0,0
2022,조울증,강원,양구군,남,80~89세,0,0,0
2022,조울증,강원,양구군,남,90~99세,0,0,0
2022,조울증,강원,양구군,남,100세 이상,0,0,0
2022,조울증,강원,양구군,여,0~9세,0,0,0
2022,조울증,강원,양구군,여,10~19세,0,0,0
2022,조울증,강원,양구군,여,20~29세,0,0,0
2022,조울증,강원,양구군,여,30~39세,0,0,0
2022,조울증,강원,양구군,여,40~49세,0,0,0
2022,조울증,강원,양구군,여,50~59세,0,0,0
2022,조울증,강원,양구군,여,60~69세,0,0,0
2022,조울증,강원,양구군,여,70~79세,0,0,0
2022,조울증,강원,양구군,여,80~89세,0,0,0
2022,조울증,강원,양구군,여,90~99세,0,0,0
2022,조울증,강원,양구군,여,100세 이상,0,0,0
2022,조울증,강원,양양군,남,0~9세,0,0,0
2022,조울증,강원,양양군,남,10~19세,0,0,0
2022,조울증,강원,양양군,남,20~29세,0,0,0
2022,조울증,강원,양양군,남,30~39세,0,0,0
2022,조울증,강원,양양군,남,40~49세,0,0,0
2022,조울증,강원,양양군,남,50~59세,0,0,0
2022,조울증,강원,양양군,남,60~69세,0,0,0
2022,조울증,강원,양양군,남,70~79세,0,0,0
2022,조울증,강원,양양군,남,80~89세,0,0,0
2022,조울증,강원,양양군,남,90~99세,0,0,0
2022,조울증,강원,양양군,남,100세 이상,0,0,0
2022,조울증,강원,양양군,여,0~9세,0,0,0
2022,조울증,강원,양양군,여,10~19세,0,0,0
2022,조울증,강원,양양군,여,20~29세,0,0,0
2022,조울증,강원,양양군,여,30~39세,0,0,0
2022,조울증,강원,양양군,여,40~49세,0,0,0
2022,조울증,강원,양양군,여,50~59세,0,0,0
2022,조울증,강원,양양군,여,60~69세,0,0,0
2022,조울증,강원,양양군,여,70~79세,0,0,0
2022,조울증,강원,양양군,여,80~89세,0,0,0
2022,조울증,강원,양양군,여,90~99세,0,0,0
2022,조울증,강원,양양군,여,100세 이상,0,0,0
2022,조울증,강원,영월군,남,0~9세,0,0,0
2022,조울증,강원,영월군,남,10~19세,0,0,0
2022,조울증,강원,영월군,남,20~29세,0,0,0
2022,조울증,강원,영월군,남,30~39세,0,0,0
2022,조울증,강원,영월군,남,40~49세,0,0,0
2022,조울증,강원,영월군,남,50~59세,0,0,0
2022,조울증,강원,영월군,남,60~69세,0,0,0
2022,조울증,강원,영월군,남,70~79세,0,0,0
2022,조울증,강원,영월군,남,80~89세,0,0,0
2022,조울증,강원,영월군,남,90~99세,0,0,0
2022,조울증,강원,영월군,남,100세 이상,0,0,0
2022,조울증,강원,영월군,여,0~9세,0,0,0
2022,조울증,강원,영월군,여,10~19세,0,0,0
2022,조울증,강원,영월군,여,20~29세,0,0,0
2022,조울증,강원,영월군,여,30~39세,0,0,0
2022,조울증,강원,영월군,여,40~49세,0,0,0
2022,조울증,강원,영월군,여,50~59세,0,0,0
2022,조울증,강원,영월군,여,60~69세,0,0,0
2022,조울증,강원,영월군,여,70~79세,0,0,0
2022,조울증,강원,영월군,여,80~89세,0,0,0
2022,조울증,강원,영월군,여,90~99세,0,0,0
2022,조울증,강원,영월군,여,100세 이상,0,0,0
2022,조울증,강원,인제군,남,0~9세,0,0,0
2022,조울증,강원,인제군,남,10~19세,0,0,0
2022,조울증,강원,인제군,남,20~29세,0,0,0
2022,조울증,강원,인제군,남,30~39세,0,0,0
2022,조울증,강원,인제군,남,40~49세,0,0,0
2022,조울증,강원,인제군,남,50~59세,0,0,0
2022,조울증,강원,인제군,남,60~69세,0,0,0
2022,조울증,강원,인제군,남,70~79세,0,0,0
2022,조울증,강원,인제군,남,80~89세,0,0,0
2022,조울증,강원,인제군,남,90~99세,0,0,0
2022,조울증,강원,인제군,남,100세 이상,0,0,0
2022,조울증,강원,인제군,여,0~9세,0,0,0
2022,조울증,강원,인제군,여,10~19세,0,0,0
2022,조울증,강원,인제군,여,20~29세,0,0,0
2022,조울증,강원,인제군,여,30~39세,0,0,0
2022,조울증,강원,인제군,여,40~49세,0,0,0
2022,조울증,강원,인제군,여,50~59세,0,0,0
2022,조울증,강원,인제군,여,60~69세,0,0,0
2022,조울증,강원,인제군,여,70~79세,0,0,0
2022,조울증,강원,인제군,여,80~89세,0,0,0
2022,조울증,강원,인제군,여,90~99세,0,0,0
2022,조울증,강원,인제군,여,100세 이상,0,0,0
2022,조울증,강원,정선군,남,0~9세,0,0,0
2022,조울증,강원,정선군,남,10~19세,0,0,0
2022,조울증,강원,정선군,남,20~29세,0,0,0
2022,조울증,강원,정선군,남,30~39세,0,0,0
2022,조울증,강원,정선군,남,40~49세,0,0,0
2022,조울증,강원,정선군,남,50~59세,0,0,0
2022,조울증,강원,정선군,남,60~69세,0,0,0
2022,조울증,강원,정선군,남,70~79세,0,0,0
2022,조울증,강원,정선군,남,80~89세,0,0,0
2022,조울증,강원,정선군,남,90~99세,0,0,0
2022,조울증,강원,정선군,남,100세 이상,0,0,0
2022,조울증,강원,정선군,여,0~9세,0,0,0
2022,조울증,강원,정선군,여,10~19세,0,0,0
2022,조울증,강원,정선군,여,20~29세,0,0,0
2022,조울증,강원,정선군,여,30~39세,0,0,0
2022,조울증,강원,정선군,여,40~49세,0,0,0
2022,조울증,강원,정선군,여,50~59세,0,0,0
2022,조울증,강원,정선군,여,60~69세,0,0,0
2022,조울증,강원,정선군,여,70~79세,0,0,0
2022,조울증,강원,정선군,여,80~89세,0,0,0
2022,조울증,강원,정선군,여,90~99세,0,0,0
2022,조울증,강원,정선군,여,100세 이상,0,0,0
2022,조울증,강원,철원군,남,0~9세,0,0,0
2022,조울증,강원,철원군,남,10~19세,0,0,0
2022,조울증,강원,철원군,남,20~29세,0,0,0
2022,조울증,강원,철원군,남,30~39세,0,0,0
2022,조울증,강원,철원군,남,40~49세,0,0,0
2022,조울증,강원,철원군,남,50~59세,0,0,0
2022,조울증,강원,철원군,남,60~69세,0,0,0
2022,조울증,강원,철원군,남,70~79세,0,0,0
2022,조울증,강원,철원군,남,80~89세,0,0,0
2022,조울증,강원,철원군,남,90~99세,0,0,0
2022,조울증,강원,철원군,남,100세 이상,0,0,0
2022,조울증,강원,철원군,여,0~9세,0,0,0
2022,조울증,강원,철원군,여,10~19세,0,0,0
2022,조울증,강원,철원군,여,20~29세,0,0,0
2022,조울증,강원,철원군,여,30~39세,0,0,0
2022,조울증,강원,철원군,여,40~49세,0,0,0
2022,조울증,강원,철원군,여,50~59세,0,0,0
2022,조울증,강원,철원군,여,60~69세,0,0,0
2022,조울증,강원,철원군,여,70~79세,0,0,0
2022,조울증,강원,철원군,여,80~89세,0,0,0
2022,조울증,강원,철원군,여,90~99세,0,0,0
2022,조울증,강원,철원군,여,100세 이상,0,0,0
2022,조울증,강원,평창군,남,0~9세,0,0,0
2022,조울증,강원,평창군,남,10~19세,0,0,0
2022,조울증,강원,평창군,남,20~29세,0,0,0
2022,조울증,강원,평창군,남,30~39세,0,0,0
2022,조울증,강원,평창군,남,40~49세,0,0,0
2022,조울증,강원,평창군,남,50~59세,0,0,0
2022,조울증,강원,평창군,남,60~69세,0,0,0
2022,조울증,강원,평창군,남,70~79세,0,0,0
2022,조울증,강원,평창군,남,80~89세,0,0,0
2022,조울증,강원,평창군,남,90~99세,0,0,0
2022,조울증,강원,평창군,남,100세 이상,0,0,0
2022,조울증,강원,평창군,여,0~9세,0,0,0
2022,조울증,강원,평창군,여,10~19세,0,0,0
2022,조울증,강원,평창군,여,20~29세,0,0,0
2022,조울증,강원,평창군,여,30~39세,0,0,0
2022,조울증,강원,평창군,여,40~49세,0,0,0
2022,조울증,강원,평창군,여,50~59세,0,0,0
2022,조울증,강원,평창군,여,60~69세,0,0,0
2022,조울증,강원,평창군,여,70~79세,0,0,0
2022,조울증,강원,평창군,여,80~89세,0,0,0
2022,조울증,강원,평창군,여,90~99세,0,0,0
2022,조울증,강원,평창군,여,100세 이상,0,0,0
2022,조울증,강원,홍천군,남,0~9세,0,0,0
2022,조울증,강원,홍천군,남,10~19세,0,0,0
2022,조울증,강원,홍천군,남,20~29세,0,0,0
2022,조울증,강원,홍천군,남,30~39세,0,0,0
2022,조울증,강원,홍천군,남,40~49세,0,0,0
2022,조울증,강원,홍천군,남,50~59세,0,0,0
2022,조울증,강원,홍천군,남,60~69세,0,0,0
2022,조울증,강원,홍천군,남,70~79세,0,0,0
2022,조울증,강원,홍천군,남,80~89세,0,0,0
2022,조울증,강원,홍천군,남,90~99세,0,0,0
2022,조울증,강원,홍천군,남,100세 이상,0,0,0
2022,조울증,강원,홍천군,여,0~9세,0,0,0
2022,조울증,강원,홍천군,여,10~19세,0,0,0
2022,조울증,강원,홍천군,여,20~29세,0,0,0
2022,조울증,강원,홍천군,여,30~39세,0,0,0
2022,조울증,강원,홍천군,여,40~49세,0,0,0
2022,조울증,강원,홍천군,여,50~59세,0,0,0
2022,조울증,강원,홍천군,여,60~69세,0,0,0
2022,조울증,강원,홍천군,여,70~79세,0,0,0
2022,조울증,강원,홍천군,여,80~89세,0,0,0
2022,조울증,강원,홍천군,여,90~99세,0,0,0
2022,조울증,강원,홍천군,여,100세 이상,0,0,0
2022,조울증,강원,화천군,남,0~9세,0,0,0
2022,조울증,강원,화천군,남,10~19세,0,0,0
2022,조울증,강원,화천군,남,20~29세,0,0,0
2022,조울증,강원,화천군,남,30~39세,0,0,0
2022,조울증,강원,화천군,남,40~49세,0,0,0
2022,조울증,강원,화천군,남,50~59세,0,0,0
2022,조울증,강원,화천군,남,60~69세,0,0,0
2022,조울증,강원,화천군,남,70~79세,0,0,0
2022,조울증,강원,화천군,남,80~89세,0,0,0
2022,조울증,강원,화천군,남,90~99세,0,0,0
2022,조울증,강원,화천군,남,100세 이상,0,0,0
2022,조울증,강원,화천군,여,0~9세,0,0,0
2022,조울증,강원,화천군,여,10~19세,0,0,0
2022,조울증,강원,화천군,여,20~29세,0,0,0
2022,조울증,강원,화천군,여,30~39세,0,0,0
2022,조울증,강원,화천군,여,40~49세,0,0,0
2022,조울증,강원,화천군,여,50~59세,0,0,0
2022,조울증,강원,화천군,여,60~69세,0,0,0
2022,조울증,강원,화천군,여,70~79세,0,0,0
2022,조울증,강원,화천군,여,80~89세,0,0,0
2022,조울증,강원,화천군,여,90~99세,0,0,0
2022,조울증,강원,화천군,여,100세 이상,0,0,0
2022,조울증,강원,횡성군,남,0~9세,0,0,0
2022,조울증,강원,횡성군,남,10~19세,0,0,0
2022,조울증,강원,횡성군,남,20~29세,0,0,0
2022,조울증,강원,횡성군,남,30~39세,0,0,0
2022,조울증,강원,횡성군,남,40~49세,0,0,0
2022,조울증,강원,횡성군,남,50~59세,0,0,0
2022,조울증,강원,횡성군,남,60~69세,0,0,0
2022,조울증,강원,횡성군,남,70~79세,0,0,0
2022,조울증,강원,횡성군,남,80~89세,11,55,465500
2022,조울증,강원,횡성군,남,90~99세,0,0,0
2022,조울증,강원,횡성군,남,100세 이상,0,0,0
2022,조울증,강원,횡성군,여,0~9세,0,0,0
2022,조울증,강원,횡성군,여,10~19세,0,0,0
2022,조울증,강원,횡성군,여,20~29세,0,0,0
2022,조울증,강원,횡성군,여,30~39세,0,0,0
2022,조울증,강원,횡성군,여,40~49세,0,0,0
2022,조울증,강원,횡성군,여,50~59세,0,0,0
2022,조울증,강원,횡성군,여,60~69세,0,0,0
2022,조울증,강원,횡성군,여,70~79세,0,0,0
2022,조울증,강원,횡성군,여,80~89세,19,106,1411450
2022,조울증,강원,횡성군,여,90~99세,10,96,1026420
2022,조울증,강원,횡성군,여,100세 이상,0,0,0
2022,조울증,강원,강릉시,남,0~9세,0,0,0
2022,조울증,강원,강릉시,남,10~19세,0,0,0
2022,조울증,강원,강릉시,남,20~29세,54,526,51423250
2022,조울증,강원,강릉시,남,30~39세,37,320,33415260
2022,조울증,강원,강릉시,남,40~49세,56,740,73367440
2022,조울증,강원,강릉시,남,50~59세,42,722,68399910
2022,조울증,강원,강릉시,남,60~69세,28,734,66376320
2022,조울증,강원,강릉시,남,70~79세,19,173,9783580
2022,조울증,강원,강릉시,남,80~89세,10,50,1717570
2022,조울증,강원,강릉시,남,90~99세,0,0,0
2022,조울증,강원,강릉시,남,100세 이상,0,0,0
2022,조울증,강원,강릉시,여,0~9세,0,0,0
2022,조울증,강원,강릉시,여,10~19세,0,0,0
2022,조울증,강원,강릉시,여,20~29세,46,538,50671690
2022,조울증,강원,강릉시,여,30~39세,55,506,44553520
2022,조울증,강원,강릉시,여,40~49세,59,705,66802670
2022,조울증,강원,강릉시,여,50~59세,52,755,73069900
2022,조울증,강원,강릉시,여,60~69세,46,493,36987540
2022,조울증,강원,강릉시,여,70~79세,28,600,49281070
2022,조울증,강원,강릉시,여,80~89세,10,38,860870
2022,조울증,강원,강릉시,여,90~99세,0,0,0
2022,조울증,강원,강릉시,여,100세 이상,0,0,0
2022,조울증,강원,동해시,남,0~9세,0,0,0
2022,조울증,강원,동해시,남,10~19세,0,0,0
2022,조울증,강원,동해시,남,20~29세,18,289,28747170
2022,조울증,강원,동해시,남,30~39세,13,66,3666750
2022,조울증,강원,동해시,남,40~49세,34,129,8123300
2022,조울증,강원,동해시,남,50~59세,23,184,7022910
2022,조울증,강원,동해시,남,60~69세,21,184,9729990
2022,조울증,강원,동해시,남,70~79세,10,98,3098210
2022,조울증,강원,동해시,남,80~89세,0,0,0
2022,조울증,강원,동해시,남,90~99세,0,0,0
2022,조울증,강원,동해시,남,100세 이상,0,0,0
2022,조울증,강원,동해시,여,0~9세,0,0,0
2022,조울증,강원,동해시,여,10~19세,0,0,0
2022,조울증,강원,동해시,여,20~29세,21,103,4754230
2022,조울증,강원,동해시,여,30~39세,28,140,8212630
2022,조울증,강원,동해시,여,40~49세,23,184,8990010
2022,조울증,강원,동해시,여,50~59세,24,186,10441820
2022,조울증,강원,동해시,여,60~69세,21,247,10875410
2022,조울증,강원,동해시,여,70~79세,13,96,5611060
2022,조울증,강원,동해시,여,80~89세,12,49,1557060
2022,조울증,강원,동해시,여,90~99세,0,0,0
2022,조울증,강원,동해시,여,100세 이상,0,0,0
2022,조울증,강원,속초시,남,0~9세,0,0,0
2022,조울증,강원,속초시,남,10~19세,0,0,0
2022,조울증,강원,속초시,남,20~29세,0,0,0
2022,조울증,강원,속초시,남,30~39세,0,0,0
2022,조울증,강원,속초시,남,40~49세,0,0,0
2022,조울증,강원,속초시,남,50~59세,0,0,0
2022,조울증,강원,속초시,남,60~69세,0,0,0
2022,조울증,강원,속초시,남,70~79세,0,0,0
2022,조울증,강원,속초시,남,80~89세,0,0,0
2022,조울증,강원,속초시,남,90~99세,0,0,0
2022,조울증,강원,속초시,남,100세 이상,0,0,0
2022,조울증,강원,속초시,여,0~9세,0,0,0
2022,조울증,강원,속초시,여,10~19세,0,0,0
2022,조울증,강원,속초시,여,20~29세,0,0,0
2022,조울증,강원,속초시,여,30~39세,0,0,0
2022,조울증,강원,속초시,여,40~49세,0,0,0
2022,조울증,강원,속초시,여,50~59세,0,0,0
2022,조울증,강원,속초시,여,60~69세,0,0,0
2022,조울증,강원,속초시,여,70~79세,0,0,0
2022,조울증,강원,속초시,여,80~89세,0,0,0
2022,조울증,강원,속초시,여,90~99세,0,0,0
2022,조울증,강원,속초시,여,100세 이상,0,0,0
2022,조울증,강원,원주시,남,0~9세,0,0,0
2022,조울증,강원,원주시,남,10~19세,29,257,42469060
2022,조울증,강원,원주시,남,20~29세,114,1007,104645320
2022,조울증,강원,원주시,남,30~39세,71,660,61327840
2022,조울증,강원,원주시,남,40~49세,105,1045,99828480
2022,조울증,강원,원주시,남,50~59세,93,622,42156470
2022,조울증,강원,원주시,남,60~69세,88,723,58580280
2022,조울증,강원,원주시,남,70~79세,42,227,19738540
2022,조울증,강원,원주시,남,80~89세,29,183,9999640
2022,조울증,강원,원주시,남,90~99세,0,0,0
2022,조울증,강원,원주시,남,100세 이상,0,0,0
2022,조울증,강원,원주시,여,0~9세,0,0,0
2022,조울증,강원,원주시,여,10~19세,51,390,73360900
2022,조울증,강원,원주시,여,20~29세,137,1113,106796270
2022,조울증,강원,원주시,여,30~39세,137,1469,138764340
2022,조울증,강원,원주시,여,40~49세,108,1243,83611330
2022,조울증,강원,원주시,여,50~59세,105,931,86288670
2022,조울증,강원,원주시,여,60~69세,92,831,63548460
2022,조울증,강원,원주시,여,70~79세,52,393,31342360
2022,조울증,강원,원주시,여,80~89세,53,268,11568130
2022,조울증,강원,원주시,여,90~99세,23,131,2010110
2022,조울증,강원,원주시,여,100세 이상,0,0,0
2022,조울증,강원,춘천시,남,0~9세,0,0,0
2022,조울증,강원,춘천시,남,10~19세,18,144,16162650
2022,조울증,강원,춘천시,남,20~29세,58,460,43663990
2022,조울증,강원,춘천시,남,30~39세,43,442,49336900
2022,조울증,강원,춘천시,남,40~49세,54,576,58300750
2022,조울증,강원,춘천시,남,50~59세,55,740,87655210
2022,조울증,강원,춘천시,남,60~69세,45,895,78770760
2022,조울증,강원,춘천시,남,70~79세,28,138,7509090
2022,조울증,강원,춘천시,남,80~89세,13,416,41517320
2022,조울증,강원,춘천시,남,90~99세,0,0,0
2022,조울증,강원,춘천시,남,100세 이상,0,0,0
2022,조울증,강원,춘천시,여,0~9세,0,0,0
2022,조울증,강원,춘천시,여,10~19세,16,124,14330550
2022,조울증,강원,춘천시,여,20~29세,75,759,76486330
2022,조울증,강원,춘천시,여,30~39세,53,523,60595880
2022,조울증,강원,춘천시,여,40~49세,64,665,62658720
2022,조울증,강원,춘천시,여,50~59세,66,821,84911750
2022,조울증,강원,춘천시,여,60~69세,56,626,47014740
2022,조울증,강원,춘천시,여,70~79세,22,218,27320070
2022,조울증,강원,춘천시,여,80~89세,18,125,8362800
2022,조울증,강원,춘천시,여,90~99세,0,0,0
2022,조울증,강원,춘천시,여,100세 이상,0,0,0
2022,조울증,강원,태백시,남,0~9세,0,0,0
2022,조울증,강원,태백시,남,10~19세,0,0,0
2022,조울증,강원,태백시,남,20~29세,0,0,0
2022,조울증,강원,태백시,남,30~39세,0,0,0
2022,조울증,강원,태백시,남,40~49세,0,0,0
2022,조울증,강원,태백시,남,50~59세,0,0,0
2022,조울증,강원,태백시,남,60~69세,0,0,0
2022,조울증,강원,태백시,남,70~79세,0,0,0
2022,조울증,강원,태백시,남,80~89세,0,0,0
2022,조울증,강원,태백시,남,90~99세,0,0,0
2022,조울증,강원,태백시,남,100세 이상,0,0,0
2022,조울증,강원,태백시,여,0~9세,0,0,0
2022,조울증,강원,태백시,여,10~19세,0,0,0
2022,조울증,강원,태백시,여,20~29세,0,0,0
2022,조울증,강원,태백시,여,30~39세,0,0,0
2022,조울증,강원,태백시,여,40~49세,0,0,0
2022,조울증,강원,태백시,여,50~59세,0,0,0
2022,조울증,강원,태백시,여,60~69세,0,0,0
2022,조울증,강원,태백시,여,70~79세,0,0,0
2022,조울증,강원,태백시,여,80~89세,0,0,0
2022,조울증,강원,태백시,여,90~99세,0,0,0
2022,조울증,강원,태백시,여,100세 이상,0,0,0
2022,조울증,강원,삼척시,남,0~9세,0,0,0
2022,조울증,강원,삼척시,남,10~19세,0,0,0
2022,조울증,강원,삼척시,남,20~29세,0,0,0
2022,조울증,강원,삼척시,남,30~39세,0,0,0
2022,조울증,강원,삼척시,남,40~49세,0,0,0
2022,조울증,강원,삼척시,남,50~59세,0,0,0
2022,조울증,강원,삼척시,남,60~69세,0,0,0
2022,조울증,강원,삼척시,남,70~79세,0,0,0
2022,조울증,강원,삼척시,남,80~89세,0,0,0
2022,조울증,강원,삼척시,남,90~99세,0,0,0
2022,조울증,강원,삼척시,남,100세 이상,0,0,0
2022,조울증,강원,삼척시,여,0~9세,0,0,0
2022,조울증,강원,삼척시,여,10~19세,0,0,0
2022,조울증,강원,삼척시,여,20~29세,10,61,4396290
2022,조울증,강원,삼척시,여,30~39세,11,70,4976110
2022,조울증,강원,삼척시,여,40~49세,0,0,0
2022,조울증,강원,삼척시,여,50~59세,0,0,0
2022,조울증,강원,삼척시,여,60~69세,0,0,0
2022,조울증,강원,삼척시,여,70~79세,0,0,0
2022,조울증,강원,삼척시,여,80~89세,0,0,0
2022,조울증,강원,삼척시,여,90~99세,0,0,0
2022,조울증,강원,삼척시,여,100세 이상,0,0,0
2022,조울증,충북,괴산군,남,0~9세,0,0,0
2022,조울증,충북,괴산군,남,10~19세,0,0,0
2022,조울증,충북,괴산군,남,20~29세,0,0,0
2022,조울증,충북,괴산군,남,30~39세,0,0,0
2022,조울증,충북,괴산군,남,40~49세,0,0,0
2022,조울증,충북,괴산군,남,50~59세,0,0,0
2022,조울증,충북,괴산군,남,60~69세,0,0,0
2022,조울증,충북,괴산군,남,70~79세,0,0,0
2022,조울증,충북,괴산군,남,80~89세,0,0,0
2022,조울증,충북,괴산군,남,90~99세,0,0,0
2022,조울증,충북,괴산군,남,100세 이상,0,0,0
2022,조울증,충북,괴산군,여,0~9세,0,0,0
2022,조울증,충북,괴산군,여,10~19세,0,0,0
2022,조울증,충북,괴산군,여,20~29세,0,0,0
2022,조울증,충북,괴산군,여,30~39세,0,0,0
2022,조울증,충북,괴산군,여,40~49세,0,0,0
2022,조울증,충북,괴산군,여,50~59세,0,0,0
2022,조울증,충북,괴산군,여,60~69세,0,0,0
2022,조울증,충북,괴산군,여,70~79세,0,0,0
2022,조울증,충북,괴산군,여,80~89세,0,0,0
2022,조울증,충북,괴산군,여,90~99세,0,0,0
2022,조울증,충북,괴산군,여,100세 이상,0,0,0
2022,조울증,충북,단양군,남,0~9세,0,0,0
2022,조울증,충북,단양군,남,10~19세,0,0,0
2022,조울증,충북,단양군,남,20~29세,0,0,0
2022,조울증,충북,단양군,남,30~39세,0,0,0
2022,조울증,충북,단양군,남,40~49세,0,0,0
2022,조울증,충북,단양군,남,50~59세,0,0,0
2022,조울증,충북,단양군,남,60~69세,0,0,0
2022,조울증,충북,단양군,남,70~79세,0,0,0
2022,조울증,충북,단양군,남,80~89세,0,0,0
2022,조울증,충북,단양군,남,90~99세,0,0,0
2022,조울증,충북,단양군,남,100세 이상,0,0,0
